message,emosi
"@Telkomsel, kartu kesayangan saya yang sudah 10 tahun sekarang nggak bisa balik lagi ke prabayar. Hati ini rasanya perih, kecewa luar biasa.",6
"Jaringan malam ini sangat buruk. Mau kerja nggak bisa, komunikasi pun tersendat. Sedih banget tiap hari begini.",6
Kuota Prime Video nggak aktif meski sudah beli paket mahal. Rasanya terluka karena layanan yang tidak sesuai ekspektasi.,6
"Sinyal di Jakarta Utara sering hilang. Sudah berkali-kali komplain tapi nggak ada perubahan. Cape hati, mau pindah provider tapi nomor udah lama.",6
"Komplain soal billing password di MyTelkomsel nggak ada habisnya. Rasanya benar-benar kecewa, CS cuma ngasih jawaban template tanpa penyelesaian masalah.",6
Sinyal hilang sepanjang hari. Bayangkan betapa frustrasinya harus menghadapi ini setiap hari. Tolonglah beri solusi.,6
"Pulsa 100 ribu lenyap gara-gara lupa beli paket. Dunia rasanya runtuh, sudah bertahun-tahun pakai nomor ini, kok perlakuannya begini.",6
"Mohon maaf Telkomsel, nomor lama saya sekarang dipakai orang lain setelah CS bilang nggak bisa diaktifkan lagi. Rasanya seperti kehilangan bagian penting hidup. Saya benar-benar terpukul.",6
"Sinyal tiba-tiba hilang, nggak ada kabar, nggak ada solusi. Hati ini terasa sangat lelah menghadapi masalah yang tak kunjung selesai.",6
"Di Pisangan Baru, Matraman Jaktim, jaringan makin buruk. Hati ini rasanya seperti dipermainkan. Harapan perbaikan tidak pernah jadi kenyataan.",6
"Sinyal dalam ruangan hilang timbul. Rasanya ingin menyerah, sudah berulang kali begini tapi nggak ada yang peduli. Tolong beri perhatian lebih.",6
"@Telkomsel Pak, tiba-tiba sinyal saya hilang, tolong bantu cek DM saya. Capek banget tiap hari begini, rasanya pengen nangis.",6
"@Telkomsel, sinyal sudah lama tidak asyik. Kecewa banget dengan kualitas yang makin menurun, seperti nggak ada perhatian sama pelanggan.",6
"Tolong perbaiki sinyal di Pisangan Baru, Matraman, Jaktim. 4G nggak bisa dipakai, 3G sering turun ke Edge. Rasanya benar-benar frustrasi dengan keadaan ini.",6
"@Telkomsel, masa provider terbaik sinyalnya malah hilang timbul di dalam ruangan. Kecewa banget, jadi mikir mau pindah provider aja.",6
"Gimana cara transfer kuota SMTFRN ke Tsel? Udah coba tiga kali tetap gagal, bikin kecewa banget. Mohon bantuannya.",6
"Jaringan Telkomsel hilang dari tengah malam sampai sekarang. Ini benar-benar menghambat kerja saya, capek banget begini terus.",6
"@Telkomsel, internet nggak bisa dipakai tapi pulsa terus kesedot. Sedih banget rasanya, kayak nggak dihargai sebagai pelanggan.",6
"Telkomsel, sumpah, sinyalnya parah banget. Pulsa kesedot terus tanpa sebab. Cape hati banget, rasanya mau nangis.",6
"@byu_id, gangguan jaringanmu bikin skor kreditku turun. Kecewa banget, sampai nggak tahu harus bilang apa lagi.",6
"Saya juga pakai Tsel, tapi rasanya makin hari makin nggak enak. Sedih, sinyal yang dulu stabil sekarang jadi mengecewakan.",6
"@Telkomsel, udah lebih setahun nggak bisa migrasi. Harga dinaikkan seenaknya. Kecewa banget dengan cara kerjanya, bikin lelah hati.",6
"Balik beli by.U aja, Telkom mahal banget. Rasanya nggak worth it lagi pakai Tsel.",6
Seminggu ini jaringan @Telkomsel dan @IndiHomeCare parah banget. Kapan sih kalian benar-benar peduli sama pelanggan? Rasanya sedih terus begini.,6
"Telkomsel makin hari makin parah. Sinyal hilang terus, pelanggan cuma dianggap nominal. Bikin kecewa berat.",6
"@Telkomsel, hadiah gagal diklaim di aplikasi tapi kok di sistem sudah dianggap berhasil. Rasanya seperti ditipu, sedih banget nggak ada solusi.",6
"Saldo GoPay saya sudah kepotong tapi pulsa belum masuk. Telkomsel, tolong bantu selesaikan masalah ini. Saya benar-benar kecewa dengan pelayanan seperti ini.",6
"@Telkomsel Tolong cek sinyal di KRL rute Cikini-Bojong. Rasanya capek banget, tweet aja sering gagal, apalagi nonton YouTube. Sedih kalau terus begini.",6
"Heran banget, pulsa @Telkomsel sering hilang sendiri, padahal paket data off. Kecewa banget rasanya. Ada yang pernah ngalamin kayak gini juga?",6
"Kuota masih banyak, baru diisi, tapi tiba-tiba habis begitu saja. Harga paket mahal banget, tapi begini terus. Benar-benar bikin kecewa berat.",6
"@byu_id Udah 4 hari sinyal cuma 1-2 bar. Cape banget nunggu diperbaiki, tapi tetap sama aja. Rasanya mau nangis.",6
"Sulit banget sekarang menggunakan Telkomsel. Sinyalnya ilang-ilangan terus, capek rasanya.",6
"@Telkomsel, tolong sinyalnya diperbaiki. Dikit-dikit ilang, padahal di kota besar. Kecewa banget kalau nggak ada solusi.",6
"Selamat siang, @Telkomsel, kenapa Caroline dari tadi sibuk terus? Padahal saya butuh bantuan segera. Rasanya putus asa begini.",6
"Vocher kuota nggak bisa diisi dari malam sampai sekarang. Udah capek banget nunggu, tolong bantu dong, min.",6
"@Telkomsel, sinyal makin ancur. Rasanya sedih banget, apalagi di kereta sering nggak ada sinyal sama sekali. Makin mahal tapi kualitasnya begini.",6
"Pengguna Telkomsel cuma bisa tersenyum getir. Baru isi kuota mingguan, 3 hari habis. Cape hati banget.",6
"@Telkomsel, saldo GoPay saya sudah terpotong tapi paket gagal karena sistem sibuk. Gimana ini? Rasanya kecewa banget.",6
"Ibu saya juga korban Telkomsel. Ditawari migrasi ke Halo tanpa penjelasan. Orang tua saya nggak ngerti, sekarang nggak bisa balik ke prabayar. Sedih banget lihat mereka bingung.",6
"@Telkomsel dan @indihome, gangguan sinyal di Kotawaringin Barat. Udah dua kali siang ini sinyal hilang. Bikin frustrasi banget.",6
"@byu_id, sinyalnya parah banget sekarang. Setiap kali mau push rank malah kalah terus. Cape banget begini terus, tolong dong kasih solusi.",6
"@Telkomsel, harus seberapa besar pengeluaran pulsa bulanan supaya keluhan sinyal buruk ditindaklanjuti? Capek rasanya cuma bisa nunggu tanpa solusi.",6
"@byu_id, selamat malam. Apakah aplikasi by.u sedang bermasalah? Saya nggak bisa selesaikan transaksi paket data, sedih banget rasanya.",6
"Voucher kuota nggak bisa digunakan dari malam sampai sekarang. Rasanya udah capek nunggu, tapi nggak ada hasil. Tolong bantu dong, min.",6
"Operator apa yang bisa diandalkan? Saya sudah frustrasi dengan Telkomsel, sinyal hilang-hilang terus. Padahal nomor ini sudah saya pakai sejak lama, benar-benar kecewa berat.",6
"Tsel sekarang sinyalnya makin parah. Udah nggak tahu lagi harus gimana, cuma bisa pasrah.",6
"@Telkomsel, kenapa kalau jadi pelanggan lama malah dipersulit, harga dinaikkan terus? Sedih rasanya lihat yang baru malah dapat promosi.",6
"Dear @Telkomsel, kenapa sinyal SimPATI makin ancur? Di kereta sering kali nggak ada sinyal sama sekali. Rasanya makin lama makin bikin kecewa.",6
"Guys, yang pakai Telkomsel di sini, sinyalnya hilang nggak? Aku lagi butuh banget tapi nggak ada sinyal sama sekali. Frustrasi.",6
"Pengguna Telkomsel hanya bisa tersenyum pahit. Baru isi kuota mingguan, tapi cuma bertahan beberapa hari. Cape hati banget.",6
"@Telkomsel, saldo GoPay sudah terpotong tapi paket data gagal gara-gara sistem sibuk. Rasanya mau nangis lihat ini, gimana solusinya?",6
Orang tua saya korban Telkomsel juga. Ditawari migrasi ke Halo tanpa penjelasan yang jelas. Mau balik ke prabayar juga nggak bisa. Sedih lihat mereka bingung kayak gini.,6
"@Telkomsel dan @indihome, sinyal hilang lagi di Kotawaringin Barat. Udah dua kali dalam sehari ini, bikin capek banget.",6
"@byu_id, sinyal makin parah akhir-akhir ini. Setiap kali mau push rank malah kalah terus. Cape banget begini terus, tolong kasih solusi.",6
"@byu_id, saya sudah beli paket tapi kok nggak bisa dipakai? Kecewa banget, padahal transaksi sudah berhasil.",6
"Isi kuota pakai voucher fisik dari kemarin nggak bisa. Dari sore sampai sekarang coba berbagai cara, tapi tetap gagal. Sedih banget.",6
"@Heraloebss, masalah sinyal nggak selesai-selesai. Sudah beberapa minggu ini makin buruk. Rasanya benar-benar bikin frustrasi.",6
Di tempat saya sinyal susah banget. Kalau mau pakai internet harus nunggu tengah malam. Cape hati.,6
"Kartu saya sudah lama mati dan katanya nggak bisa diaktifkan lagi. Tapi kenapa sekarang kartu itu dipakai orang lain? Rasanya kecewa banget, itu nomor kesayangan saya.",6
"@Telkomsel, paket yang saya beli tadi malam tiba-tiba hilang. Padahal semalam masih saya pakai, tapi siang ini internet mati. Kecewa banget.",6
Pengguna Telkomsel cuma bisa menangis di pojokan.,6
Kenapa ya Telkomsel makin mahal tapi kualitas makin menurun? Rasanya nangis lihat tagihan besar tapi sinyal tetap buruk.,6
"@Telkomsel, kecepatannya lambat banget. Mau buka gambar aja lama, apalagi video. Benar-benar bikin putus asa.",6
Sinyal Telkomsel sekarang makin nggak jelas. Nangis tiap kali mau buka aplikasi tapi gagal terus.,6
"@Telkomsel, kenapa jaringan ini selalu hilang? Rasanya sedih banget, apalagi kalau sedang butuh banget.",6
"Min, jaringan dari sore sampai sekarang hilang-hilang terus. Udah cape banget nunggu perbaikan, tolong dong benerin segera.",6
"Lambat banget kecepatannya ya ampun @Telkomsel, bener-bener bikin hati sedih.",6
"Indihome+tsel, untung saya orangnya sabar, tapi lama-lama capek juga.",6
"Berapa banyak lagi kuota harus dibeli tiap bulan? Telkomsel mahal banget, nyesel banget upgrade ke kartu Halo.",6
"@itsemls_ @Telkomsel, bahkan buka story WA pun nggak bisa. Rasanya mau nangis lihat sinyal begini terus.",6
"@Telkomsel, kenapa jaringan 4G selalu hilang? Sedih rasanya kalau lagi butuh malah nggak ada sinyal.",6
"@Telkomsel, makin terpuruk sekarang. Sinyal nggak jelas, bikin hati cape.",6
"Min, dari tadi sore sinyalnya kadang muncul, kadang hilang. Bener-bener bikin kecewa, tolong dong diperbaiki segera.",6
"Astagfirullah @Telkomsel, kuota penuh tapi cuma muter-muter. Kuota habis gara-gara kesalahan ini, bikin sedih.",6
"@Ibadsalim @Telkomsel, tolong banget sinyal di tempat saya diperbaiki. Buka WA aja lag, bener-bener bikin frustrasi.",6
"Memang benar kualitas @Telkomsel akhir-akhir ini menurun. Dulu andalan, sekarang malah bikin kecewa berat.",6
"Tetap aja mahal kuota internet @Telkomsel, padahal kualitasnya makin buruk.",6
"@Telkomsel, jaringan Anda hilang terus atau cuma saya yang ngalamin? Sedih banget rasanya kalau nggak ada sinyal di saat butuh.",6
Setiap buka aplikasi terasa lambat. Gara-gara ini akhirnya ganti operator lain. Rasanya kecewa banget sama Telkomsel.,6
"@Telkomsel, udah cape komplain soal password billing, selalu salah tapi nggak pernah ada solusi. Cape banget rasanya.",6
"Halo, @Telkomsel, sinyal di Sukabumi kenapa edge terus? Bener-bener bikin frustrasi. Tolong dibantu ya.",6
"Kuota YouTube nggak kepake sama sekali, padahal kuota utama malah habis. Bener-bener bikin sedih lihat ini, @Telkomsel.",6
"@Telkomsel, dari kemarin jawaban cuma muter-muter aja. Cape banget nungguin solusi yang nggak ada.",6
Mau ganti ke operator lain tapi udah terlanjur sayang sama nomor ini. Telkomsel makin bikin kecewa.,6
"Punten @Telkomsel, sinyalnya kenapa ya? Bener-bener ganggu, bikin cape hati.",6
"@Telkomsel, kuota Prime Video cuma numpuk, tapi login selalu susah. Sedih banget rasanya nggak bisa manfaatin layanan ini.",6
"Halo, @Telkomsel, kenapa jaringan saya dari sore nggak ada sinyal, padahal tulisan 4G? Udah coba browsing pun nggak jalan, bikin frustrasi. Mohon dibantu ya.",6
"@Telkomsel, kok tiba-tiba semua koneksi mati? Wi-Fi dan data nggak jalan, bikin hati sedih banget.",6
"@Heraloebss, katanya 5G Telkomsel di Balikpapan ada, tapi nyatanya cuma mitos. Bener-bener kecewa berat.",6
"@Telkomsel, halo selamat malam, jaringan saya dari sore nggak ada sinyal, padahal tulisannya 4G. Sedih banget nggak bisa browsing atau sosmed. Mohon dibantu, trims.",6
"Telkomsel kok kayak gini sih, nggak ada angin nggak ada hujan, Wi-Fi dan data nggak jalan. Bikin nangis aja.",6
"@Heraloebss, ih label BUMN tapi kualitas @Telkomsel menurun banget. 5G cuma mitos, bikin kecewa banget.",6
"Saya kehilangan kartu SIM @byu_id, bisakah tolong bantu untuk menonaktifkan? Sedih banget kejadian kayak gini.",6
"Tsel macam apa ini? Masih ada kuota gratis 10GB, tapi saya nggak bisa pakai. Kecewa berat.",6
"Apakah sinyal Telkomsel seluler ini hilang? Sedih banget, lagi butuh malah nggak bisa.",6
"Cape banget, bersin-bersin dari kemarin nggak kelar-kelar.",6
"@Telkomsel, sinyal saya ilang-ilangan terus dari tadi. Banyak kerjaan jadi tertunda, capek banget.",6
Nga ada kompensasi sama sekali setelah saya kehilangan waktu selama 10 hari. Benar-benar kecewa berat sama Telkomsel.,6
"@Telkomsel, kuota Watch saya nggak bisa digunakan, padahal masih ada lebih dari 8GB. Rasanya sedih lihat kuota terbuang sia-sia.",6
Telkomsel kenapa sih sinyalnya ilang-ilangan dan lemot begini? Bener-bener bikin kecewa.,6
"@Heraloebss, produk BUMN banyak yang lucu, termasuk @Telkomsel. Kecewa banget sinyal sering gangguan.",6
"Min, kenapa promo paket menarik Telkomsel tiba-tiba hilang? Padahal itu yang bikin pelanggan nyaman.",6
"Dah mau balik kos, rumah susah sinyal banget walaupun pakai Telkomsel. Cape banget rasanya.",6
"@Telkomsel, tolong cek DM, nomor saya hangus dan saya mau reaktivasi. Sedih banget nomor kesayangan hilang.",6
Gangguan sinyal dan paket mahal bikin pelayanan Telkomsel mengecewakan banget.,6
"Biasanya aturan penggunaan @Telkomsel nggak transparan, akhirnya konsumen yang dirugikan. Kecewa berat.",6
"Perbaiki dulu jaringan kalian, Admin! Bikin cape lihat sinyal 4G+ suka hilang, malah lemot banget.",6
"Eh Telkomsel, komentar saya hilang lagi. Sedih rasanya kalau pelanggan nggak dihargai.",6
"@Heraloebss, nomor nyokap saya diaktifkan untuk fitur tanpa persetujuan. CS nggak ngerti, bikin tambah kecewa.",6
"Sulit dapat sinyal di rumah, walaupun pakai Telkomsel. Sedih rasanya internet jadi lemot terus.",6
Kok sinyal Telkomsel jelek banget? Bener-bener bikin frustrasi.,6
"Halo @Telkomsel, kenapa saya gagal beli paket? Bukannya saldo kembali ke pulsa, malah pindah ke voucher. Bikin sedih banget kejadian kayak gini.",6
"@Telkomsel, dulu bisa 15 ribu dapat 4GB sebulan. Sekarang mahal dan bikin kecewa.**",6
"Di Lampung, jaringan Telkomsel hilang 2 hari. Sedih banget sinyal nggak kunjung pulih.",6
"@Telkomsel, ngobrol dong kak, mood saya lagi jelek banget.",6
"@tanyarlfes Hmmm, sedih banget kalau sinyal susah terus.",6
@Telkomsel Saya mau tanya kenapa list call forward Telkomsel selalu gagal ya? Cape banget kalau gini terus.,6
@Telkomsel @ramanunggala Kenapa sinyalnya sering hilang semua? Bener-bener bikin kecewa.,6
"Sinyal Telkomsel knapa ilang terus, cape deh.",6
"@Telkomsel, kenapa jaringan akhir-akhir ini jelek? Sinyal sering hilang. Sedih banget kalau butuh malah nggak ada.",6
"Saya login ke aplikasi Telkomsel kok gagal terus yaaaa, cape banget coba-coba terus. https://t.co/Xrba2M5Mrh",6
"@Neng_sofyy, pengen dukung provider negeri sendiri, tapi paket Telkomsel mahal banget. Kecewa harus pindah ke provider lain.",6
"Saya juga pernah kayak gini, akhirnya kartu saya diblokir karena tagihan Halo makin nggak masuk akal. Sedih banget umur kartu udah lama, tapi nggak bisa dipertahankan. https://t.co/e8li1x9lYQ",6
"@Telkomsel, kenapa sinyalnya naik turun banget? Bikin cape dan kecewa.",6
"Harga paket mahal, kuota cepat habis, jaringan sering hilang. Bener-bener kecewa. https://t.co/dEZ9Pnpo0q",6
"@Telkomsel, kenapa sinyal saya cuma E? Lagi hotspot, tapi malah nggak jalan. Kerjaan jadi kacau banget.",6
"Telkomsel bener-bener mengecewakan, sinyal sering hilang. Saya mau pindah ke provider lain aja.",6
"@barabarambis, nangis di pojokan karena Telkomsel makin nggak bisa diandalkan.",6
"Di pedesaan, internet bener-bener susah. Sedih banget kalau kerjaan jadi tertunda terus.",6
Jaringan @Telkomsel di wilayah Palu makin nggak bagus. Cape banget kalau gini terus.,6
"@Telkomsel, mohon dong tingkatkan komunikasi kalian di GraPARI. Kecewa rasanya pelayanan nggak maksimal.",6
"@Telkomsel, min, kenapa DM saya selalu gagal? Sedih banget nggak bisa minta bantuan.",6
"Saya beli paket Prime Video dari @Telkomsel, tapi malah nggak bisa dipakai. Menyesal banget beli paket mahal ini.",6
"Produk BUMN banyak yang lucu banget, termasuk Telkomsel. Kecewa berat sama pelayanan.",6
"Sinyal Telkomsel bisa down, bikin kecewa mendadak.",6
"@Telkomsel, saya DM dari semalam gagal terus. Cape banget coba terus tapi nggak ada solusi.",6
"Jaringan area Medan kurang bagus, sedih banget harus kerja dengan koneksi kayak gini.",6
Sinyal Telkomsel di Lampung sudah hilang 2 hari. Cape banget nunggu perbaikan.,6
"@Telkomsel, kualitas sinyalnya jelek banget, padahal kuota internet mahal. Bikin kecewa setiap saat.",6
"Saya pengguna Halo, tapi tagihan tiba-tiba naik tanpa pemberitahuan. Cape rasanya protes tapi nggak didengar.",6
Jaringan Telkomsel sudah tidak bagus lagi. Sedih banget kalau terus begini.,6
"Jaringan Volte di hp saya tiba-tiba hilang. Cape coba setting ulang, tapi tetap nggak bisa.",6
"Percuma protes kayak gimana pun ke Telkomsel. Nggak pernah didengar, bikin kecewa.",6
"Harga paket mahal banget, tapi kualitas sinyal Telkomsel malah menurun. Cape rasanya bayar mahal untuk ini.",6
"@Telkomsel, di Jakarta sinyal sering bolak-balik, bikin cape banget kerja dengan kondisi kayak gini.",6
"Percuma protes, jawaban cuma template. Sinyal hilang, kerjaan tertunda. Cape banget begini terus @Telkomsel.",6
"Harga paket mahal, tapi kualitas sinyal malah jelek. Mau pindah tapi sayang nomor lama. Sedih banget.",6
"Sinyal Telkomsel makin nggak jelas, bolak-balik hilang terus. Padahal di Jakarta, lokasi ramai.",6
"@Telkomsel min, saya beli paket di MyTelkomsel gagal aktivasi. Uang sudah hilang, tapi paket nggak ada. Nangis banget lihat saldo lenyap begitu saja.",6
@byu_id kenapa jaringan sering hilang setiap hari? Cape banget tiap kali coba pakai internet.,6
"@Telkomsel saya kecewa, kartu As lama saya dipaksa pindah ke Halo. Tagihannya berat, terlambat sedikit langsung diblokir. Sedih banget harus hadapi ini.",6
